sentences,sim_features
The Oklahoma_City Thunder ( 5 - 12 ) defeated the New_York Knicks ( 4 - 13 ) 105 - 78 on Friday . ,"{""HOME-TEAM-PTS_QTR1"": 30, ""VIS-TEAM-PTS_QTR1"": 13, ""HOME-TEAM-PTS_QTR2"": 29, ""VIS-TEAM-PTS_QTR2"": 20, ""HOME-TEAM-PTS_QTR3"": 23, ""VIS-TEAM-PTS_QTR3"": 17, ""HOME-TEAM-PTS_QTR4"": 23, ""VIS-TEAM-PTS_QTR4"": 28, ""HOME-TEAM-PTS"": 105, ""VIS-TEAM-PTS"": 78, ""HOME-TEAM-FGM"": 38, ""VIS-TEAM-FGM"": 29, ""HOME-TEAM-FGA"": 86, ""VIS-TEAM-FGA"": 75, ""HOME-TEAM-FG_PCT"": 44, ""VIS-TEAM-FG_PCT"": 39, ""HOME-TEAM-FG3M"": 10, ""VIS-TEAM-FG3M"": 2, ""HOME-TEAM-FG3A"": 24, ""VIS-TEAM-FG3A"": 19, ""HOME-TEAM-FG3_PCT"": 42, ""VIS-TEAM-FG3_PCT"": 11, ""HOME-TEAM-FTM"": 19, ""VIS-TEAM-FTM"": 18, ""HOME-TEAM-FTA"": 23, ""VIS-TEAM-FTA"": 24, ""HOME-TEAM-FT_PCT"": 83, ""VIS-TEAM-FT_PCT"": 75, ""HOME-TEAM-REB"": 57, ""VIS-TEAM-REB"": 33, ""HOME-TEAM-AST"": 20, ""VIS-TEAM-AST"": 17, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 12, ""HOME-TEAM-WINS"": 5, ""VIS-TEAM-WINS"": 4, ""HOME-TEAM-LOSSES"": 12, ""VIS-TEAM-LOSSES"": 13, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 13, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 1}"
The Oklahoma_City Thunder ( 8 - 13 ) defeated the Milwaukee Bucks ( 11 - 12 ) 114 - 101 on Tuesday at Chesapeake_Energy_Arena in Oklahoma_City . ,"{""HOME-TEAM-PTS_QTR1"": 26, ""VIS-TEAM-PTS_QTR1"": 31, ""HOME-TEAM-PTS_QTR2"": 35, ""VIS-TEAM-PTS_QTR2"": 21, ""HOME-TEAM-PTS_QTR3"": 26, ""VIS-TEAM-PTS_QTR3"": 26, ""HOME-TEAM-PTS_QTR4"": 27, ""VIS-TEAM-PTS_QTR4"": 23, ""HOME-TEAM-PTS"": 114, ""VIS-TEAM-PTS"": 101, ""HOME-TEAM-FGM"": 41, ""VIS-TEAM-FGM"": 34, ""HOME-TEAM-FGA"": 82, ""VIS-TEAM-FGA"": 84, ""HOME-TEAM-FG_PCT"": 50, ""VIS-TEAM-FG_PCT"": 40, ""HOME-TEAM-FG3M"": 4, ""VIS-TEAM-FG3M"": 4, ""HOME-TEAM-FG3A"": 21, ""VIS-TEAM-FG3A"": 21, ""HOME-TEAM-FG3_PCT"": 19, ""VIS-TEAM-FG3_PCT"": 19, ""HOME-TEAM-FTM"": 28, ""VIS-TEAM-FTM"": 29, ""HOME-TEAM-FTA"": 34, ""VIS-TEAM-FTA"": 35, ""HOME-TEAM-FT_PCT"": 82, ""VIS-TEAM-FT_PCT"": 83, ""HOME-TEAM-REB"": 54, ""VIS-TEAM-REB"": 31, ""HOME-TEAM-AST"": 23, ""VIS-TEAM-AST"": 19, ""HOME-TEAM-TOV"": 20, ""VIS-TEAM-TOV"": 14, ""HOME-TEAM-WINS"": 8, ""VIS-TEAM-WINS"": 11, ""HOME-TEAM-LOSSES"": 13, ""VIS-TEAM-LOSSES"": 12, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 12, ""VIS-TEAM-STANDING"": 6, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 4, ""VIS-STREAK-COUNT"": 0}"
The Thunder ( 18 - 19 ) held on to knock off the Jazz ( 13 - 24 ) behind 32 points from Kevin Durant on Friday . ,"{""HOME-TEAM-PTS_QTR1"": 27, ""VIS-TEAM-PTS_QTR1"": 27, ""HOME-TEAM-PTS_QTR2"": 17, ""VIS-TEAM-PTS_QTR2"": 23, ""HOME-TEAM-PTS_QTR3"": 30, ""VIS-TEAM-PTS_QTR3"": 26, ""HOME-TEAM-PTS_QTR4"": 25, ""VIS-TEAM-PTS_QTR4"": 18, ""HOME-TEAM-PTS"": 99, ""VIS-TEAM-PTS"": 94, ""HOME-TEAM-FGM"": 42, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 91, ""VIS-TEAM-FGA"": 74, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 49, ""HOME-TEAM-FG3M"": 7, ""VIS-TEAM-FG3M"": 7, ""HOME-TEAM-FG3A"": 21, ""VIS-TEAM-FG3A"": 21, ""HOME-TEAM-FG3_PCT"": 33, ""VIS-TEAM-FG3_PCT"": 33, ""HOME-TEAM-FTM"": 8, ""VIS-TEAM-FTM"": 15, ""HOME-TEAM-FTA"": 9, ""VIS-TEAM-FTA"": 22, ""HOME-TEAM-FT_PCT"": 89, ""VIS-TEAM-FT_PCT"": 68, ""HOME-TEAM-REB"": 38, ""VIS-TEAM-REB"": 44, ""HOME-TEAM-AST"": 25, ""VIS-TEAM-AST"": 22, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 20, ""HOME-TEAM-WINS"": 18, ""VIS-TEAM-WINS"": 13, ""HOME-TEAM-LOSSES"": 19, ""VIS-TEAM-LOSSES"": 24, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 10, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 4, ""VIS-STREAK-COUNT"": 1}"
The Oklahoma_City Thunder ( 23 - 22 ) defeated the Minnesota Timberwolves ( 7 - 37 ) 92 - 84 on Monday at Chesapeake_Energy_Arena in Oklahoma_City . ,"{""HOME-TEAM-PTS_QTR1"": 25, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-TEAM-PTS_QTR2"": 23, ""VIS-TEAM-PTS_QTR2"": 21, ""HOME-TEAM-PTS_QTR3"": 17, ""VIS-TEAM-PTS_QTR3"": 16, ""HOME-TEAM-PTS_QTR4"": 27, ""VIS-TEAM-PTS_QTR4"": 28, ""HOME-TEAM-PTS"": 92, ""VIS-TEAM-PTS"": 84, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 29, ""HOME-TEAM-FGA"": 86, ""VIS-TEAM-FGA"": 85, ""HOME-TEAM-FG_PCT"": 42, ""VIS-TEAM-FG_PCT"": 34, ""HOME-TEAM-FG3M"": 4, ""VIS-TEAM-FG3M"": 2, ""HOME-TEAM-FG3A"": 20, ""VIS-TEAM-FG3A"": 13, ""HOME-TEAM-FG3_PCT"": 20, ""VIS-TEAM-FG3_PCT"": 15, ""HOME-TEAM-FTM"": 16, ""VIS-TEAM-FTM"": 24, ""HOME-TEAM-FTA"": 24, ""VIS-TEAM-FTA"": 32, ""HOME-TEAM-FT_PCT"": 67, ""VIS-TEAM-FT_PCT"": 75, ""HOME-TEAM-REB"": 52, ""VIS-TEAM-REB"": 50, ""HOME-TEAM-AST"": 17, ""VIS-TEAM-AST"": 13, ""HOME-TEAM-TOV"": 15, ""VIS-TEAM-TOV"": 13, ""HOME-TEAM-WINS"": 23, ""VIS-TEAM-WINS"": 7, ""HOME-TEAM-LOSSES"": 22, ""VIS-TEAM-LOSSES"": 37, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 10, ""VIS-TEAM-STANDING"": 15, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 3, ""VIS-STREAK-COUNT"": 0}"
"Both Anthony Morrow ( 5 - 13 FG , 1 - 7 3Pt , 3 - 3 FT ) and Reggie Jackson ( 5 - 7 FG , 1 - 1 3Pt , 3 - 3 FT ) scored 14 points , while Dion Waiters added 10 ( 4 - 12 FG , 1 - 3 3Pt , 1 - 4 FT ) points . ","{""HOME-TEAM-PTS_QTR1"": 25, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-TEAM-PTS_QTR2"": 23, ""VIS-TEAM-PTS_QTR2"": 21, ""HOME-TEAM-PTS_QTR3"": 17, ""VIS-TEAM-PTS_QTR3"": 16, ""HOME-TEAM-PTS_QTR4"": 27, ""VIS-TEAM-PTS_QTR4"": 28, ""HOME-TEAM-PTS"": 92, ""VIS-TEAM-PTS"": 84, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 29, ""HOME-TEAM-FGA"": 86, ""VIS-TEAM-FGA"": 85, ""HOME-TEAM-FG_PCT"": 42, ""VIS-TEAM-FG_PCT"": 34, ""HOME-TEAM-FG3M"": 4, ""VIS-TEAM-FG3M"": 2, ""HOME-TEAM-FG3A"": 20, ""VIS-TEAM-FG3A"": 13, ""HOME-TEAM-FG3_PCT"": 20, ""VIS-TEAM-FG3_PCT"": 15, ""HOME-TEAM-FTM"": 16, ""VIS-TEAM-FTM"": 24, ""HOME-TEAM-FTA"": 24, ""VIS-TEAM-FTA"": 32, ""HOME-TEAM-FT_PCT"": 67, ""VIS-TEAM-FT_PCT"": 75, ""HOME-TEAM-REB"": 52, ""VIS-TEAM-REB"": 50, ""HOME-TEAM-AST"": 17, ""VIS-TEAM-AST"": 13, ""HOME-TEAM-TOV"": 15, ""VIS-TEAM-TOV"": 13, ""HOME-TEAM-WINS"": 23, ""VIS-TEAM-WINS"": 7, ""HOME-TEAM-LOSSES"": 22, ""VIS-TEAM-LOSSES"": 37, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 10, ""VIS-TEAM-STANDING"": 15, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 3, ""VIS-STREAK-COUNT"": 0}"
The Oklahoma_City Thunder ( 29 - 25 ) defeated the Dallas Mavericks ( 36 - 20 ) 104 - 89 on Thursday at the Chesapeake_Energy_Arena . ,"{""HOME-TEAM-PTS_QTR1"": 25, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-TEAM-PTS_QTR2"": 27, ""VIS-TEAM-PTS_QTR2"": 17, ""HOME-TEAM-PTS_QTR3"": 31, ""VIS-TEAM-PTS_QTR3"": 29, ""HOME-TEAM-PTS_QTR4"": 21, ""VIS-TEAM-PTS_QTR4"": 24, ""HOME-TEAM-PTS"": 104, ""VIS-TEAM-PTS"": 89, ""HOME-TEAM-FGM"": 38, ""VIS-TEAM-FGM"": 33, ""HOME-TEAM-FGA"": 91, ""VIS-TEAM-FGA"": 91, ""HOME-TEAM-FG_PCT"": 42, ""VIS-TEAM-FG_PCT"": 36, ""HOME-TEAM-FG3M"": 7, ""VIS-TEAM-FG3M"": 9, ""HOME-TEAM-FG3A"": 22, ""VIS-TEAM-FG3A"": 27, ""HOME-TEAM-FG3_PCT"": 32, ""VIS-TEAM-FG3_PCT"": 33, ""HOME-TEAM-FTM"": 21, ""VIS-TEAM-FTM"": 14, ""HOME-TEAM-FTA"": 26, ""VIS-TEAM-FTA"": 17, ""HOME-TEAM-FT_PCT"": 81, ""VIS-TEAM-FT_PCT"": 82, ""HOME-TEAM-REB"": 62, ""VIS-TEAM-REB"": 39, ""HOME-TEAM-AST"": 20, ""VIS-TEAM-AST"": 16, ""HOME-TEAM-TOV"": 22, ""VIS-TEAM-TOV"": 17, ""HOME-TEAM-WINS"": 29, ""VIS-TEAM-WINS"": 36, ""HOME-TEAM-LOSSES"": 25, ""VIS-TEAM-LOSSES"": 20, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 6, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
The Oklahoma_City Thunder ( 34 - 27 ) beat the Philadelphia 76ers ( 13 - 48 ) 123 - 118 in overtime on Wednesday . ,"{""HOME-TEAM-PTS_QTR1"": 37, ""VIS-TEAM-PTS_QTR1"": 34, ""HOME-TEAM-PTS_QTR2"": 19, ""VIS-TEAM-PTS_QTR2"": 25, ""HOME-TEAM-PTS_QTR3"": 28, ""VIS-TEAM-PTS_QTR3"": 31, ""HOME-TEAM-PTS_QTR4"": 26, ""VIS-TEAM-PTS_QTR4"": 20, ""HOME-TEAM-PTS"": 123, ""VIS-TEAM-PTS"": 118, ""HOME-TEAM-FGM"": 44, ""VIS-TEAM-FGM"": 34, ""HOME-TEAM-FGA"": 96, ""VIS-TEAM-FGA"": 96, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 35, ""HOME-TEAM-FG3M"": 7, ""VIS-TEAM-FG3M"": 15, ""HOME-TEAM-FG3A"": 21, ""VIS-TEAM-FG3A"": 35, ""HOME-TEAM-FG3_PCT"": 33, ""VIS-TEAM-FG3_PCT"": 43, ""HOME-TEAM-FTM"": 28, ""VIS-TEAM-FTM"": 35, ""HOME-TEAM-FTA"": 34, ""VIS-TEAM-FTA"": 44, ""HOME-TEAM-FT_PCT"": 82, ""VIS-TEAM-FT_PCT"": 80, ""HOME-TEAM-REB"": 54, ""VIS-TEAM-REB"": 58, ""HOME-TEAM-AST"": 19, ""VIS-TEAM-AST"": 20, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 17, ""HOME-TEAM-WINS"": 34, ""VIS-TEAM-WINS"": 13, ""HOME-TEAM-LOSSES"": 27, ""VIS-TEAM-LOSSES"": 48, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 14, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 5, ""VIS-STREAK-COUNT"": 8}"
The Oklahoma_City Thunder ( 40 - 30 ) defeated the Miami Heat ( 32 - 37 ) 93 - 75 on Sunday in Oklahoma_City . ,"{""HOME-TEAM-PTS_QTR1"": 25, ""VIS-TEAM-PTS_QTR1"": 21, ""HOME-TEAM-PTS_QTR2"": 23, ""VIS-TEAM-PTS_QTR2"": 17, ""HOME-TEAM-PTS_QTR3"": 18, ""VIS-TEAM-PTS_QTR3"": 20, ""HOME-TEAM-PTS_QTR4"": 27, ""VIS-TEAM-PTS_QTR4"": 17, ""HOME-TEAM-PTS"": 93, ""VIS-TEAM-PTS"": 75, ""HOME-TEAM-FGM"": 40, ""VIS-TEAM-FGM"": 32, ""HOME-TEAM-FGA"": 90, ""VIS-TEAM-FGA"": 81, ""HOME-TEAM-FG_PCT"": 44, ""VIS-TEAM-FG_PCT"": 40, ""HOME-TEAM-FG3M"": 6, ""VIS-TEAM-FG3M"": 3, ""HOME-TEAM-FG3A"": 18, ""VIS-TEAM-FG3A"": 18, ""HOME-TEAM-FG3_PCT"": 33, ""VIS-TEAM-FG3_PCT"": 17, ""HOME-TEAM-FTM"": 7, ""VIS-TEAM-FTM"": 8, ""HOME-TEAM-FTA"": 13, ""VIS-TEAM-FTA"": 15, ""HOME-TEAM-FT_PCT"": 54, ""VIS-TEAM-FT_PCT"": 53, ""HOME-TEAM-REB"": 51, ""VIS-TEAM-REB"": 41, ""HOME-TEAM-AST"": 25, ""VIS-TEAM-AST"": 13, ""HOME-TEAM-TOV"": 17, ""VIS-TEAM-TOV"": 18, ""HOME-TEAM-WINS"": 40, ""VIS-TEAM-WINS"": 32, ""HOME-TEAM-LOSSES"": 30, ""VIS-TEAM-LOSSES"": 37, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 8, ""VIS-TEAM-STANDING"": 7, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 5, ""VIS-STREAK-COUNT"": 0}"
The Oklahoma_City Thunder ( 44 - 37 ) defeated the Portland Trail_Blazers ( 51 - 30 ) 101 - 90 on Monday at Chesapeake_Energy_Arena in Oklahoma_City . ,"{""HOME-TEAM-PTS_QTR1"": 35, ""VIS-TEAM-PTS_QTR1"": 21, ""HOME-TEAM-PTS_QTR2"": 14, ""VIS-TEAM-PTS_QTR2"": 21, ""HOME-TEAM-PTS_QTR3"": 32, ""VIS-TEAM-PTS_QTR3"": 28, ""HOME-TEAM-PTS_QTR4"": 20, ""VIS-TEAM-PTS_QTR4"": 20, ""HOME-TEAM-PTS"": 101, ""VIS-TEAM-PTS"": 90, ""HOME-TEAM-FGM"": 39, ""VIS-TEAM-FGM"": 38, ""HOME-TEAM-FGA"": 96, ""VIS-TEAM-FGA"": 83, ""HOME-TEAM-FG_PCT"": 41, ""VIS-TEAM-FG_PCT"": 46, ""HOME-TEAM-FG3M"": 4, ""VIS-TEAM-FG3M"": 8, ""HOME-TEAM-FG3A"": 21, ""VIS-TEAM-FG3A"": 23, ""HOME-TEAM-FG3_PCT"": 19, ""VIS-TEAM-FG3_PCT"": 35, ""HOME-TEAM-FTM"": 19, ""VIS-TEAM-FTM"": 6, ""HOME-TEAM-FTA"": 27, ""VIS-TEAM-FTA"": 9, ""HOME-TEAM-FT_PCT"": 70, ""VIS-TEAM-FT_PCT"": 67, ""HOME-TEAM-REB"": 58, ""VIS-TEAM-REB"": 35, ""HOME-TEAM-AST"": 14, ""VIS-TEAM-AST"": 22, ""HOME-TEAM-TOV"": 8, ""VIS-TEAM-TOV"": 12, ""HOME-TEAM-WINS"": 44, ""VIS-TEAM-WINS"": 51, ""HOME-TEAM-LOSSES"": 37, ""VIS-TEAM-LOSSES"": 30, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 9, ""VIS-TEAM-STANDING"": 6, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
The Houston Rockets ( 7 - 1 ) defeated the Minnesota Timberwolves ( 2 - 5 ) 113 - 101 on Wednesday in Mexico City . ,"{""HOME-TEAM-PTS_QTR1"": 26, ""VIS-TEAM-PTS_QTR1"": 28, ""HOME-TEAM-PTS_QTR2"": 23, ""VIS-TEAM-PTS_QTR2"": 25, ""HOME-TEAM-PTS_QTR3"": 21, ""VIS-TEAM-PTS_QTR3"": 31, ""HOME-TEAM-PTS_QTR4"": 31, ""VIS-TEAM-PTS_QTR4"": 29, ""HOME-TEAM-PTS"": 101, ""VIS-TEAM-PTS"": 113, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 43, ""HOME-TEAM-FGA"": 81, ""VIS-TEAM-FGA"": 89, ""HOME-TEAM-FG_PCT"": 44, ""VIS-TEAM-FG_PCT"": 48, ""HOME-TEAM-FG3M"": 6, ""VIS-TEAM-FG3M"": 13, ""HOME-TEAM-FG3A"": 12, ""VIS-TEAM-FG3A"": 28, ""HOME-TEAM-FG3_PCT"": 50, ""VIS-TEAM-FG3_PCT"": 46, ""HOME-TEAM-FTM"": 23, ""VIS-TEAM-FTM"": 14, ""HOME-TEAM-FTA"": 30, ""VIS-TEAM-FTA"": 19, ""HOME-TEAM-FT_PCT"": 77, ""VIS-TEAM-FT_PCT"": 74, ""HOME-TEAM-REB"": 41, ""VIS-TEAM-REB"": 40, ""HOME-TEAM-AST"": 22, ""VIS-TEAM-AST"": 25, ""HOME-TEAM-TOV"": 13, ""VIS-TEAM-TOV"": 13, ""HOME-TEAM-WINS"": 2, ""VIS-TEAM-WINS"": 7, ""HOME-TEAM-LOSSES"": 5, ""VIS-TEAM-LOSSES"": 1, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 13, ""VIS-TEAM-STANDING"": 1, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 5}"
"The Rockets ( 15 - 4 ) extended The Rockets ( 15 - 4 ) winning streak to 3 games , knocking off the Timberwolves ( 4 - 14 ) 114 - 112 in Minneapolis on Friday . ","{""HOME-TEAM-PTS_QTR1"": 24, ""VIS-TEAM-PTS_QTR1"": 33, ""HOME-TEAM-PTS_QTR2"": 33, ""VIS-TEAM-PTS_QTR2"": 22, ""HOME-TEAM-PTS_QTR3"": 17, ""VIS-TEAM-PTS_QTR3"": 28, ""HOME-TEAM-PTS_QTR4"": 31, ""VIS-TEAM-PTS_QTR4"": 22, ""HOME-TEAM-PTS"": 112, ""VIS-TEAM-PTS"": 114, ""HOME-TEAM-FGM"": 45, ""VIS-TEAM-FGM"": 38, ""HOME-TEAM-FGA"": 97, ""VIS-TEAM-FGA"": 78, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 49, ""HOME-TEAM-FG3M"": 3, ""VIS-TEAM-FG3M"": 12, ""HOME-TEAM-FG3A"": 10, ""VIS-TEAM-FG3A"": 32, ""HOME-TEAM-FG3_PCT"": 30, ""VIS-TEAM-FG3_PCT"": 38, ""HOME-TEAM-FTM"": 19, ""VIS-TEAM-FTM"": 26, ""HOME-TEAM-FTA"": 27, ""VIS-TEAM-FTA"": 31, ""HOME-TEAM-FT_PCT"": 70, ""VIS-TEAM-FT_PCT"": 84, ""HOME-TEAM-REB"": 43, ""VIS-TEAM-REB"": 42, ""HOME-TEAM-AST"": 23, ""VIS-TEAM-AST"": 19, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 22, ""HOME-TEAM-WINS"": 4, ""VIS-TEAM-WINS"": 15, ""HOME-TEAM-LOSSES"": 14, ""VIS-TEAM-LOSSES"": 4, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 15, ""VIS-TEAM-STANDING"": 2, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 5}"
The Nuggets ( 15 - 20 ) knocked off the Timberwolves ( 5 - 28 ) 110 - 101 Monday night in Minneapolis . ,"{""HOME-TEAM-PTS_QTR1"": 21, ""VIS-TEAM-PTS_QTR1"": 35, ""HOME-TEAM-PTS_QTR2"": 20, ""VIS-TEAM-PTS_QTR2"": 27, ""HOME-TEAM-PTS_QTR3"": 28, ""VIS-TEAM-PTS_QTR3"": 25, ""HOME-TEAM-PTS_QTR4"": 32, ""VIS-TEAM-PTS_QTR4"": 23, ""HOME-TEAM-PTS"": 101, ""VIS-TEAM-PTS"": 110, ""HOME-TEAM-FGM"": 38, ""VIS-TEAM-FGM"": 46, ""HOME-TEAM-FGA"": 89, ""VIS-TEAM-FGA"": 84, ""HOME-TEAM-FG_PCT"": 43, ""VIS-TEAM-FG_PCT"": 55, ""HOME-TEAM-FG3M"": 10, ""VIS-TEAM-FG3M"": 7, ""HOME-TEAM-FG3A"": 24, ""VIS-TEAM-FG3A"": 19, ""HOME-TEAM-FG3_PCT"": 42, ""VIS-TEAM-FG3_PCT"": 37, ""HOME-TEAM-FTM"": 15, ""VIS-TEAM-FTM"": 11, ""HOME-TEAM-FTA"": 18, ""VIS-TEAM-FTA"": 16, ""HOME-TEAM-FT_PCT"": 83, ""VIS-TEAM-FT_PCT"": 69, ""HOME-TEAM-REB"": 42, ""VIS-TEAM-REB"": 41, ""HOME-TEAM-AST"": 21, ""VIS-TEAM-AST"": 26, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 12, ""HOME-TEAM-WINS"": 5, ""VIS-TEAM-WINS"": 15, ""HOME-TEAM-LOSSES"": 28, ""VIS-TEAM-LOSSES"": 20, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 15, ""VIS-TEAM-STANDING"": 11, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 1}"
"The Nuggets ( The Nuggets ( scored in double figures off the bench , paced by a 16 - point , 11 - rebound effort from J.J. Hickson . ","{""HOME-TEAM-PTS_QTR1"": 21, ""VIS-TEAM-PTS_QTR1"": 35, ""HOME-TEAM-PTS_QTR2"": 20, ""VIS-TEAM-PTS_QTR2"": 27, ""HOME-TEAM-PTS_QTR3"": 28, ""VIS-TEAM-PTS_QTR3"": 25, ""HOME-TEAM-PTS_QTR4"": 32, ""VIS-TEAM-PTS_QTR4"": 23, ""HOME-TEAM-PTS"": 101, ""VIS-TEAM-PTS"": 110, ""HOME-TEAM-FGM"": 38, ""VIS-TEAM-FGM"": 46, ""HOME-TEAM-FGA"": 89, ""VIS-TEAM-FGA"": 84, ""HOME-TEAM-FG_PCT"": 43, ""VIS-TEAM-FG_PCT"": 55, ""HOME-TEAM-FG3M"": 10, ""VIS-TEAM-FG3M"": 7, ""HOME-TEAM-FG3A"": 24, ""VIS-TEAM-FG3A"": 19, ""HOME-TEAM-FG3_PCT"": 42, ""VIS-TEAM-FG3_PCT"": 37, ""HOME-TEAM-FTM"": 15, ""VIS-TEAM-FTM"": 11, ""HOME-TEAM-FTA"": 18, ""VIS-TEAM-FTA"": 16, ""HOME-TEAM-FT_PCT"": 83, ""VIS-TEAM-FT_PCT"": 69, ""HOME-TEAM-REB"": 42, ""VIS-TEAM-REB"": 41, ""HOME-TEAM-AST"": 21, ""VIS-TEAM-AST"": 26, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 12, ""HOME-TEAM-WINS"": 5, ""VIS-TEAM-WINS"": 15, ""HOME-TEAM-LOSSES"": 28, ""VIS-TEAM-LOSSES"": 20, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 15, ""VIS-TEAM-STANDING"": 11, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 1}"
