sentences,sim_features
The Knicks lost for the 8 time in The Knicks 15 9 games despite shooting 55 percent from the field . ,"{""HOME-TEAM-PTS_QTR1"": 30, ""VIS-TEAM-PTS_QTR1"": 30, ""HOME-TEAM-PTS_QTR2"": 36, ""VIS-TEAM-PTS_QTR2"": 19, ""HOME-TEAM-PTS_QTR3"": 29, ""VIS-TEAM-PTS_QTR3"": 31, ""HOME-TEAM-PTS_QTR4"": 22, ""VIS-TEAM-PTS_QTR4"": 33, ""HOME-TEAM-PTS"": 117, ""VIS-TEAM-PTS"": 113, ""HOME-TEAM-FGM"": 43, ""VIS-TEAM-FGM"": 44, ""HOME-TEAM-FGA"": 78, ""VIS-TEAM-FGA"": 80, ""HOME-TEAM-FG_PCT"": 55, ""VIS-TEAM-FG_PCT"": 55, ""HOME-TEAM-FG3M"": 9, ""VIS-TEAM-FG3M"": 11, ""HOME-TEAM-FG3A"": 17, ""VIS-TEAM-FG3A"": 25, ""HOME-TEAM-FG3_PCT"": 53, ""VIS-TEAM-FG3_PCT"": 44, ""HOME-TEAM-FTM"": 22, ""VIS-TEAM-FTM"": 14, ""HOME-TEAM-FTA"": 27, ""VIS-TEAM-FTA"": 19, ""HOME-TEAM-FT_PCT"": 81, ""VIS-TEAM-FT_PCT"": 74, ""HOME-TEAM-REB"": 44, ""VIS-TEAM-REB"": 28, ""HOME-TEAM-AST"": 30, ""VIS-TEAM-AST"": 30, ""HOME-TEAM-TOV"": 16, ""VIS-TEAM-TOV"": 12, ""HOME-TEAM-WINS"": 6, ""VIS-TEAM-WINS"": 3, ""HOME-TEAM-LOSSES"": 5, ""VIS-TEAM-LOSSES"": 9, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 14, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 2, ""VIS-STREAK-COUNT"": 1}"
"Utah entered a 1 - possession game having lost 5 of Utah 15 6 contests , but was able to steal a win on the road in Milwaukee . ","{""HOME-TEAM-PTS_QTR1"": 16, ""VIS-TEAM-PTS_QTR1"": 26, ""HOME-TEAM-PTS_QTR2"": 31, ""VIS-TEAM-PTS_QTR2"": 27, ""HOME-TEAM-PTS_QTR3"": 32, ""VIS-TEAM-PTS_QTR3"": 23, ""HOME-TEAM-PTS_QTR4"": 20, ""VIS-TEAM-PTS_QTR4"": 25, ""HOME-TEAM-PTS"": 99, ""VIS-TEAM-PTS"": 101, ""HOME-TEAM-FGM"": 42, ""VIS-TEAM-FGM"": 32, ""HOME-TEAM-FGA"": 92, ""VIS-TEAM-FGA"": 71, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 45, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 14, ""HOME-TEAM-FG3A"": 13, ""VIS-TEAM-FG3A"": 31, ""HOME-TEAM-FG3_PCT"": 38, ""VIS-TEAM-FG3_PCT"": 45, ""HOME-TEAM-FTM"": 10, ""VIS-TEAM-FTM"": 23, ""HOME-TEAM-FTA"": 12, ""VIS-TEAM-FTA"": 28, ""HOME-TEAM-FT_PCT"": 83, ""VIS-TEAM-FT_PCT"": 82, ""HOME-TEAM-REB"": 40, ""VIS-TEAM-REB"": 43, ""HOME-TEAM-AST"": 26, ""VIS-TEAM-AST"": 25, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 22, ""HOME-TEAM-WINS"": 21, ""VIS-TEAM-WINS"": 15, ""HOME-TEAM-LOSSES"": 21, ""VIS-TEAM-LOSSES"": 28, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 2, ""VIS-STREAK-COUNT"": 3}"
Milwaukee has now lost Milwaukee 15 2 games by a combined 5 points but are still well - positioned in the top heavy Eastern_Conference . ,"{""HOME-TEAM-PTS_QTR1"": 16, ""VIS-TEAM-PTS_QTR1"": 26, ""HOME-TEAM-PTS_QTR2"": 31, ""VIS-TEAM-PTS_QTR2"": 27, ""HOME-TEAM-PTS_QTR3"": 32, ""VIS-TEAM-PTS_QTR3"": 23, ""HOME-TEAM-PTS_QTR4"": 20, ""VIS-TEAM-PTS_QTR4"": 25, ""HOME-TEAM-PTS"": 99, ""VIS-TEAM-PTS"": 101, ""HOME-TEAM-FGM"": 42, ""VIS-TEAM-FGM"": 32, ""HOME-TEAM-FGA"": 92, ""VIS-TEAM-FGA"": 71, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 45, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 14, ""HOME-TEAM-FG3A"": 13, ""VIS-TEAM-FG3A"": 31, ""HOME-TEAM-FG3_PCT"": 38, ""VIS-TEAM-FG3_PCT"": 45, ""HOME-TEAM-FTM"": 10, ""VIS-TEAM-FTM"": 23, ""HOME-TEAM-FTA"": 12, ""VIS-TEAM-FTA"": 28, ""HOME-TEAM-FT_PCT"": 83, ""VIS-TEAM-FT_PCT"": 82, ""HOME-TEAM-REB"": 40, ""VIS-TEAM-REB"": 43, ""HOME-TEAM-AST"": 26, ""VIS-TEAM-AST"": 25, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 22, ""HOME-TEAM-WINS"": 21, ""VIS-TEAM-WINS"": 15, ""HOME-TEAM-LOSSES"": 21, ""VIS-TEAM-LOSSES"": 28, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 2, ""VIS-STREAK-COUNT"": 3}"
"Despite shooting 45 % from the floor and forcing 22 turnovers , the Milwaukee Bucks ( 21 - 21 ) were unable to secure a win on the road in Milwaukee on Thursday . ","{""HOME-TEAM-PTS_QTR1"": 16, ""VIS-TEAM-PTS_QTR1"": 26, ""HOME-TEAM-PTS_QTR2"": 31, ""VIS-TEAM-PTS_QTR2"": 27, ""HOME-TEAM-PTS_QTR3"": 32, ""VIS-TEAM-PTS_QTR3"": 23, ""HOME-TEAM-PTS_QTR4"": 20, ""VIS-TEAM-PTS_QTR4"": 25, ""HOME-TEAM-PTS"": 99, ""VIS-TEAM-PTS"": 101, ""HOME-TEAM-FGM"": 42, ""VIS-TEAM-FGM"": 32, ""HOME-TEAM-FGA"": 92, ""VIS-TEAM-FGA"": 71, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 45, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 14, ""HOME-TEAM-FG3A"": 13, ""VIS-TEAM-FG3A"": 31, ""HOME-TEAM-FG3_PCT"": 38, ""VIS-TEAM-FG3_PCT"": 45, ""HOME-TEAM-FTM"": 10, ""VIS-TEAM-FTM"": 23, ""HOME-TEAM-FTA"": 12, ""VIS-TEAM-FTA"": 28, ""HOME-TEAM-FT_PCT"": 83, ""VIS-TEAM-FT_PCT"": 82, ""HOME-TEAM-REB"": 40, ""VIS-TEAM-REB"": 43, ""HOME-TEAM-AST"": 26, ""VIS-TEAM-AST"": 25, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 22, ""HOME-TEAM-WINS"": 21, ""VIS-TEAM-WINS"": 15, ""HOME-TEAM-LOSSES"": 21, ""VIS-TEAM-LOSSES"": 28, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 2, ""VIS-STREAK-COUNT"": 3}"
The Trail_Blazers shot 9 - of - 31 from downtown . ,"{""HOME-TEAM-PTS_QTR1"": 27, ""VIS-TEAM-PTS_QTR1"": 15, ""HOME-TEAM-PTS_QTR2"": 18, ""VIS-TEAM-PTS_QTR2"": 27, ""HOME-TEAM-PTS_QTR3"": 31, ""VIS-TEAM-PTS_QTR3"": 23, ""HOME-TEAM-PTS_QTR4"": 19, ""VIS-TEAM-PTS_QTR4"": 23, ""HOME-TEAM-PTS"": 95, ""VIS-TEAM-PTS"": 88, ""HOME-TEAM-FGM"": 37, ""VIS-TEAM-FGM"": 33, ""HOME-TEAM-FGA"": 82, ""VIS-TEAM-FGA"": 89, ""HOME-TEAM-FG_PCT"": 45, ""VIS-TEAM-FG_PCT"": 37, ""HOME-TEAM-FG3M"": 8, ""VIS-TEAM-FG3M"": 9, ""HOME-TEAM-FG3A"": 21, ""VIS-TEAM-FG3A"": 31, ""HOME-TEAM-FG3_PCT"": 38, ""VIS-TEAM-FG3_PCT"": 29, ""HOME-TEAM-FTM"": 13, ""VIS-TEAM-FTM"": 13, ""HOME-TEAM-FTA"": 14, ""VIS-TEAM-FTA"": 18, ""HOME-TEAM-FT_PCT"": 93, ""VIS-TEAM-FT_PCT"": 72, ""HOME-TEAM-REB"": 50, ""VIS-TEAM-REB"": 44, ""HOME-TEAM-AST"": 22, ""VIS-TEAM-AST"": 19, ""HOME-TEAM-TOV"": 17, ""VIS-TEAM-TOV"": 16, ""HOME-TEAM-WINS"": 25, ""VIS-TEAM-WINS"": 32, ""HOME-TEAM-LOSSES"": 22, ""VIS-TEAM-LOSSES"": 16, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 5, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 3, ""VIS-STREAK-COUNT"": 0}"
"The Milwaukee Bucks ( 27 - 22 ) were the superior shooters in this game , going 50 percent from the field and 42 percent from the 3 - point line , while the Lakers shot just 42 percent from the floor and 32 percent from beyond the arc . ","{""HOME-TEAM-PTS_QTR1"": 26, ""VIS-TEAM-PTS_QTR1"": 24, ""HOME-TEAM-PTS_QTR2"": 20, ""VIS-TEAM-PTS_QTR2"": 30, ""HOME-TEAM-PTS_QTR3"": 28, ""VIS-TEAM-PTS_QTR3"": 14, ""HOME-TEAM-PTS_QTR4"": 20, ""VIS-TEAM-PTS_QTR4"": 26, ""HOME-TEAM-PTS"": 113, ""VIS-TEAM-PTS"": 105, ""HOME-TEAM-FGM"": 41, ""VIS-TEAM-FGM"": 39, ""HOME-TEAM-FGA"": 82, ""VIS-TEAM-FGA"": 93, ""HOME-TEAM-FG_PCT"": 50, ""VIS-TEAM-FG_PCT"": 42, ""HOME-TEAM-FG3M"": 11, ""VIS-TEAM-FG3M"": 9, ""HOME-TEAM-FG3A"": 26, ""VIS-TEAM-FG3A"": 28, ""HOME-TEAM-FG3_PCT"": 42, ""VIS-TEAM-FG3_PCT"": 32, ""HOME-TEAM-FTM"": 20, ""VIS-TEAM-FTM"": 18, ""HOME-TEAM-FTA"": 22, ""VIS-TEAM-FTA"": 25, ""HOME-TEAM-FT_PCT"": 91, ""VIS-TEAM-FT_PCT"": 72, ""HOME-TEAM-REB"": 35, ""VIS-TEAM-REB"": 53, ""HOME-TEAM-AST"": 25, ""VIS-TEAM-AST"": 22, ""HOME-TEAM-TOV"": 11, ""VIS-TEAM-TOV"": 16, ""HOME-TEAM-WINS"": 27, ""VIS-TEAM-WINS"": 13, ""HOME-TEAM-LOSSES"": 22, ""VIS-TEAM-LOSSES"": 36, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 14, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 3}"
the Boston Celtics ( 19 - 31 ) shot 24 percent from downtown . ,"{""HOME-TEAM-PTS_QTR1"": 23, ""VIS-TEAM-PTS_QTR1"": 23, ""HOME-TEAM-PTS_QTR2"": 30, ""VIS-TEAM-PTS_QTR2"": 23, ""HOME-TEAM-PTS_QTR3"": 27, ""VIS-TEAM-PTS_QTR3"": 29, ""HOME-TEAM-PTS_QTR4"": 16, ""VIS-TEAM-PTS_QTR4"": 18, ""HOME-TEAM-PTS"": 96, ""VIS-TEAM-PTS"": 93, ""HOME-TEAM-FGM"": 37, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 75, ""VIS-TEAM-FGA"": 86, ""HOME-TEAM-FG_PCT"": 49, ""VIS-TEAM-FG_PCT"": 42, ""HOME-TEAM-FG3M"": 8, ""VIS-TEAM-FG3M"": 7, ""HOME-TEAM-FG3A"": 20, ""VIS-TEAM-FG3A"": 29, ""HOME-TEAM-FG3_PCT"": 40, ""VIS-TEAM-FG3_PCT"": 24, ""HOME-TEAM-FTM"": 14, ""VIS-TEAM-FTM"": 14, ""HOME-TEAM-FTA"": 19, ""VIS-TEAM-FTA"": 20, ""HOME-TEAM-FT_PCT"": 74, ""VIS-TEAM-FT_PCT"": 70, ""HOME-TEAM-REB"": 40, ""VIS-TEAM-REB"": 44, ""HOME-TEAM-AST"": 21, ""VIS-TEAM-AST"": 20, ""HOME-TEAM-TOV"": 12, ""VIS-TEAM-TOV"": 11, ""HOME-TEAM-WINS"": 28, ""VIS-TEAM-WINS"": 19, ""HOME-TEAM-LOSSES"": 23, ""VIS-TEAM-LOSSES"": 31, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 11, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 3, ""VIS-STREAK-COUNT"": 2}"
"The Milwaukee Bucks ( 30 - 23 ) were the superior shooters in this game , going 49 percent from the field and 47 percent from the 3 - point line , while the Sacramento Kings ( 18 - 34 ) 111 - 103 on Wednesday at the BMO_Harris_Bradley_Center in Milwaukee went 43 percent from the floor and just 36 percent from beyond the arc . ","{""HOME-TEAM-PTS_QTR1"": 29, ""VIS-TEAM-PTS_QTR1"": 29, ""HOME-TEAM-PTS_QTR2"": 31, ""VIS-TEAM-PTS_QTR2"": 22, ""HOME-TEAM-PTS_QTR3"": 27, ""VIS-TEAM-PTS_QTR3"": 18, ""HOME-TEAM-PTS_QTR4"": 24, ""VIS-TEAM-PTS_QTR4"": 34, ""HOME-TEAM-PTS"": 111, ""VIS-TEAM-PTS"": 103, ""HOME-TEAM-FGM"": 39, ""VIS-TEAM-FGM"": 36, ""HOME-TEAM-FGA"": 80, ""VIS-TEAM-FGA"": 84, ""HOME-TEAM-FG_PCT"": 49, ""VIS-TEAM-FG_PCT"": 43, ""HOME-TEAM-FG3M"": 7, ""VIS-TEAM-FG3M"": 8, ""HOME-TEAM-FG3A"": 15, ""VIS-TEAM-FG3A"": 22, ""HOME-TEAM-FG3_PCT"": 47, ""VIS-TEAM-FG3_PCT"": 36, ""HOME-TEAM-FTM"": 26, ""VIS-TEAM-FTM"": 23, ""HOME-TEAM-FTA"": 32, ""VIS-TEAM-FTA"": 30, ""HOME-TEAM-FT_PCT"": 81, ""VIS-TEAM-FT_PCT"": 77, ""HOME-TEAM-REB"": 45, ""VIS-TEAM-REB"": 48, ""HOME-TEAM-AST"": 23, ""VIS-TEAM-AST"": 24, ""HOME-TEAM-TOV"": 14, ""VIS-TEAM-TOV"": 18, ""HOME-TEAM-WINS"": 30, ""VIS-TEAM-WINS"": 18, ""HOME-TEAM-LOSSES"": 23, ""VIS-TEAM-LOSSES"": 34, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 13, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 1, ""VIS-STREAK-COUNT"": 1}"
"After shooting just 23 percent ( 3 - 13 FG ) from the field on Friday , it was good to see Teague get back on track , although Teague did n't grab as many rebounds as Teague normally does . ","{""HOME-TEAM-PTS_QTR1"": 13, ""VIS-TEAM-PTS_QTR1"": 22, ""HOME-TEAM-PTS_QTR2"": 22, ""VIS-TEAM-PTS_QTR2"": 26, ""HOME-TEAM-PTS_QTR3"": 29, ""VIS-TEAM-PTS_QTR3"": 18, ""HOME-TEAM-PTS_QTR4"": 22, ""VIS-TEAM-PTS_QTR4"": 31, ""HOME-TEAM-PTS"": 86, ""VIS-TEAM-PTS"": 97, ""HOME-TEAM-FGM"": 32, ""VIS-TEAM-FGM"": 35, ""HOME-TEAM-FGA"": 72, ""VIS-TEAM-FGA"": 87, ""HOME-TEAM-FG_PCT"": 44, ""VIS-TEAM-FG_PCT"": 40, ""HOME-TEAM-FG3M"": 4, ""VIS-TEAM-FG3M"": 9, ""HOME-TEAM-FG3A"": 16, ""VIS-TEAM-FG3A"": 30, ""HOME-TEAM-FG3_PCT"": 25, ""VIS-TEAM-FG3_PCT"": 30, ""HOME-TEAM-FTM"": 18, ""VIS-TEAM-FTM"": 18, ""HOME-TEAM-FTA"": 18, ""VIS-TEAM-FTA"": 21, ""HOME-TEAM-FT_PCT"": 100, ""VIS-TEAM-FT_PCT"": 86, ""HOME-TEAM-REB"": 38, ""VIS-TEAM-REB"": 43, ""HOME-TEAM-AST"": 19, ""VIS-TEAM-AST"": 23, ""HOME-TEAM-TOV"": 24, ""VIS-TEAM-TOV"": 20, ""HOME-TEAM-WINS"": 31, ""VIS-TEAM-WINS"": 44, ""HOME-TEAM-LOSSES"": 24, ""VIS-TEAM-LOSSES"": 12, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 1, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
"However , Philadelphia has lost 5 straight games and have n't beat a team that is currently over .500 since defeating the New Orleans Pelicans on Jan. 16 . ","{""HOME-TEAM-PTS_QTR1"": 29, ""VIS-TEAM-PTS_QTR1"": 12, ""HOME-TEAM-PTS_QTR2"": 32, ""VIS-TEAM-PTS_QTR2"": 20, ""HOME-TEAM-PTS_QTR3"": 21, ""VIS-TEAM-PTS_QTR3"": 28, ""HOME-TEAM-PTS_QTR4"": 22, ""VIS-TEAM-PTS_QTR4"": 28, ""HOME-TEAM-PTS"": 104, ""VIS-TEAM-PTS"": 88, ""HOME-TEAM-FGM"": 44, ""VIS-TEAM-FGM"": 31, ""HOME-TEAM-FGA"": 82, ""VIS-TEAM-FGA"": 75, ""HOME-TEAM-FG_PCT"": 54, ""VIS-TEAM-FG_PCT"": 41, ""HOME-TEAM-FG3M"": 5, ""VIS-TEAM-FG3M"": 11, ""HOME-TEAM-FG3A"": 15, ""VIS-TEAM-FG3A"": 25, ""HOME-TEAM-FG3_PCT"": 33, ""VIS-TEAM-FG3_PCT"": 44, ""HOME-TEAM-FTM"": 11, ""VIS-TEAM-FTM"": 15, ""HOME-TEAM-FTA"": 16, ""VIS-TEAM-FTA"": 19, ""HOME-TEAM-FT_PCT"": 69, ""VIS-TEAM-FT_PCT"": 79, ""HOME-TEAM-REB"": 43, ""VIS-TEAM-REB"": 38, ""HOME-TEAM-AST"": 32, ""VIS-TEAM-AST"": 21, ""HOME-TEAM-TOV"": 22, ""VIS-TEAM-TOV"": 28, ""HOME-TEAM-WINS"": 32, ""VIS-TEAM-WINS"": 12, ""HOME-TEAM-LOSSES"": 25, ""VIS-TEAM-LOSSES"": 45, ""HOME-WINNER"": 0, ""VIS-WINNER"": 1, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 14, ""HOME-STREAK-TYPE"": 0, ""VIS-STREAK-TYPE"": 1, ""HOME-STREAK-COUNT"": 0, ""VIS-STREAK-COUNT"": 0}"
"Helping secure the win , The Milwaukee Bucks ( 33 - 29 ) shot 46 percent from the field and 50 percent from the 3 - point line , while the Wizards the Wizards finished at 38 percent from the floor and just 32 percent from deep . ","{""HOME-TEAM-PTS_QTR1"": 30, ""VIS-TEAM-PTS_QTR1"": 19, ""HOME-TEAM-PTS_QTR2"": 21, ""VIS-TEAM-PTS_QTR2"": 20, ""HOME-TEAM-PTS_QTR3"": 14, ""VIS-TEAM-PTS_QTR3"": 24, ""HOME-TEAM-PTS_QTR4"": 26, ""VIS-TEAM-PTS_QTR4"": 22, ""HOME-TEAM-PTS"": 91, ""VIS-TEAM-PTS"": 85, ""HOME-TEAM-FGM"": 36, ""VIS-TEAM-FGM"": 31, ""HOME-TEAM-FGA"": 78, ""VIS-TEAM-FGA"": 81, ""HOME-TEAM-FG_PCT"": 46, ""VIS-TEAM-FG_PCT"": 38, ""HOME-TEAM-FG3M"": 10, ""VIS-TEAM-FG3M"": 9, ""HOME-TEAM-FG3A"": 20, ""VIS-TEAM-FG3A"": 28, ""HOME-TEAM-FG3_PCT"": 50, ""VIS-TEAM-FG3_PCT"": 32, ""HOME-TEAM-FTM"": 9, ""VIS-TEAM-FTM"": 14, ""HOME-TEAM-FTA"": 15, ""VIS-TEAM-FTA"": 22, ""HOME-TEAM-FT_PCT"": 60, ""VIS-TEAM-FT_PCT"": 64, ""HOME-TEAM-REB"": 44, ""VIS-TEAM-REB"": 49, ""HOME-TEAM-AST"": 25, ""VIS-TEAM-AST"": 19, ""HOME-TEAM-TOV"": 16, ""VIS-TEAM-TOV"": 17, ""HOME-TEAM-WINS"": 33, ""VIS-TEAM-WINS"": 35, ""HOME-TEAM-LOSSES"": 29, ""VIS-TEAM-LOSSES"": 28, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 5, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 3, ""VIS-STREAK-COUNT"": 0}"
Cleveland has now won 3 straight games and are solidly positioned in the 2 seed in the East . ,"{""HOME-TEAM-PTS_QTR1"": 26, ""VIS-TEAM-PTS_QTR1"": 25, ""HOME-TEAM-PTS_QTR2"": 27, ""VIS-TEAM-PTS_QTR2"": 19, ""HOME-TEAM-PTS_QTR3"": 20, ""VIS-TEAM-PTS_QTR3"": 31, ""HOME-TEAM-PTS_QTR4"": 17, ""VIS-TEAM-PTS_QTR4"": 33, ""HOME-TEAM-PTS"": 90, ""VIS-TEAM-PTS"": 108, ""HOME-TEAM-FGM"": 38, ""VIS-TEAM-FGM"": 42, ""HOME-TEAM-FGA"": 70, ""VIS-TEAM-FGA"": 84, ""HOME-TEAM-FG_PCT"": 54, ""VIS-TEAM-FG_PCT"": 50, ""HOME-TEAM-FG3M"": 3, ""VIS-TEAM-FG3M"": 13, ""HOME-TEAM-FG3A"": 12, ""VIS-TEAM-FG3A"": 31, ""HOME-TEAM-FG3_PCT"": 25, ""VIS-TEAM-FG3_PCT"": 42, ""HOME-TEAM-FTM"": 11, ""VIS-TEAM-FTM"": 11, ""HOME-TEAM-FTA"": 14, ""VIS-TEAM-FTA"": 16, ""HOME-TEAM-FT_PCT"": 79, ""VIS-TEAM-FT_PCT"": 69, ""HOME-TEAM-REB"": 39, ""VIS-TEAM-REB"": 36, ""HOME-TEAM-AST"": 23, ""VIS-TEAM-AST"": 22, ""HOME-TEAM-TOV"": 23, ""VIS-TEAM-TOV"": 13, ""HOME-TEAM-WINS"": 34, ""VIS-TEAM-WINS"": 46, ""HOME-TEAM-LOSSES"": 36, ""VIS-TEAM-LOSSES"": 26, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 2, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 6, ""VIS-STREAK-COUNT"": 1}"
Milwaukee has hit the skids of late and has now lost 6 in a row . ,"{""HOME-TEAM-PTS_QTR1"": 26, ""VIS-TEAM-PTS_QTR1"": 25, ""HOME-TEAM-PTS_QTR2"": 27, ""VIS-TEAM-PTS_QTR2"": 19, ""HOME-TEAM-PTS_QTR3"": 20, ""VIS-TEAM-PTS_QTR3"": 31, ""HOME-TEAM-PTS_QTR4"": 17, ""VIS-TEAM-PTS_QTR4"": 33, ""HOME-TEAM-PTS"": 90, ""VIS-TEAM-PTS"": 108, ""HOME-TEAM-FGM"": 38, ""VIS-TEAM-FGM"": 42, ""HOME-TEAM-FGA"": 70, ""VIS-TEAM-FGA"": 84, ""HOME-TEAM-FG_PCT"": 54, ""VIS-TEAM-FG_PCT"": 50, ""HOME-TEAM-FG3M"": 3, ""VIS-TEAM-FG3M"": 13, ""HOME-TEAM-FG3A"": 12, ""VIS-TEAM-FG3A"": 31, ""HOME-TEAM-FG3_PCT"": 25, ""VIS-TEAM-FG3_PCT"": 42, ""HOME-TEAM-FTM"": 11, ""VIS-TEAM-FTM"": 11, ""HOME-TEAM-FTA"": 14, ""VIS-TEAM-FTA"": 16, ""HOME-TEAM-FT_PCT"": 79, ""VIS-TEAM-FT_PCT"": 69, ""HOME-TEAM-REB"": 39, ""VIS-TEAM-REB"": 36, ""HOME-TEAM-AST"": 23, ""VIS-TEAM-AST"": 22, ""HOME-TEAM-TOV"": 23, ""VIS-TEAM-TOV"": 13, ""HOME-TEAM-WINS"": 34, ""VIS-TEAM-WINS"": 46, ""HOME-TEAM-LOSSES"": 36, ""VIS-TEAM-LOSSES"": 26, ""HOME-WINNER"": 1, ""VIS-WINNER"": 0, ""HOME-TEAM-STANDING"": 6, ""VIS-TEAM-STANDING"": 2, ""HOME-STREAK-TYPE"": 1, ""VIS-STREAK-TYPE"": 0, ""HOME-STREAK-COUNT"": 6, ""VIS-STREAK-COUNT"": 1}"
